model_name,lf_type,n_good_lfs,n_lfs,run_id,good_mean,good_std,bad_mean,bad_std,total_mean,total_std,acc,mcc
flyingsquid,constant,5,2,1,0.9781197112315322,0.000362646622203045,0.787518755747983,0.0,0.9236622953790895,0.0861052802728527,0.999,0.9987504759978008
flyingsquid,constant,5,3,1,0.945804728694478,0.003944574464333482,0.8498852212226989,1.1102230246251565e-16,0.9098349133925607,0.04654142399059283,1.0,1.0
flyingsquid,constant,5,4,1,0.919131565907812,0.007397077746725254,0.8875714827789796,0.0,0.9051048622949975,0.01662328840370595,0.999,0.9987508518972646
flyingsquid,constant,5,5,1,0.9088174142260683,0.0018215463938830408,0.9112359661237337,0.0,0.9100266901749009,0.001766738224231119,0.999,0.9987508176025068
flyingsquid,constant,5,6,1,0.8871733933920709,0.0011430734786113418,0.9293840679806445,0.0,0.9101973977131109,0.021032068275707437,0.867,0.8346251808741969
flyingsquid,constant,5,7,1,0.8656182488028975,0.0049944489348194235,0.9432607748106732,1.1102230246251565e-16,0.9109097223074332,0.03841380464575279,0.336,0.1718173549976876
flyingsquid,constant,5,8,1,0.8428296166668678,0.005802538100999612,0.9536500061747979,0.0,0.9110267794409784,0.05403455301356228,0.306,0.1423585540631622
flyingsquid,constant,5,9,1,0.848109251231878,0.0008684935169791363,0.9591197944564763,0.0,0.9194731718762628,0.05319405806760518,0.341,0.1884437810106982
flyingsquid,constant,5,10,1,0.8396935126871241,0.000877864992518807,0.9649238605079059,0.0,0.9231804112343117,0.05903632777222216,0.339,0.1861297956751125
flyingsquid,constant,5,15,1,0.7987259802953488,0.0018842536407739426,0.9814829716569984,1.1102230246251565e-16,0.935793723816586,0.07914170649925098,0.338,0.19070604150221002
flyingsquid,constant,5,20,1,0.7771402362092025,0.00128751144857961,0.9884716555414398,3.3306690738754696e-16,0.9462053716749925,0.08453452871260674,0.253,0.06417690296040482
flyingsquid,constant,5,25,1,0.7579359748298617,0.0034475059912757035,0.9922705714045389,0.0,0.9532148053087595,0.0873426883578005,0.341,0.18514848098832876
flyingsquid,constant,5,50,1,0.7238977187146962,0.00045258378954963715,0.9977703552423091,0.0,0.9728728428307079,0.07873296554783844,0.291,0.114694533509203
flyingsquid,constant,5,75,1,0.708446978951646,0.0005064172937535065,0.9990015896422093,0.0,0.9808419264740493,0.07033218697275259,0.279,0.10147264691728465
flyingsquid,constant,5,100,1,0.7053151781099065,0.0004919200258163776,0.9994263411434978,1.1102230246251565e-16,0.9854210476657076,0.06263366851055953,0.423,0.28222374169593806
weasel_nofeats,bad,5,0,2,2.2360675,0.15711194,,,2.2360675,0.15711194,0.961,0.9515625919109836
weasel_nofeats,bad,5,1,2,1.5623518,0.27173278,4.43569,0.0,2.0412414,1.0991856,0.651,0.5770677326783648
weasel_nofeats,bad,5,2,2,1.5308788,0.13467312,2.7871814,0.30579364,1.8898224,0.6014759,0.675,0.618457115128241
weasel_nofeats,bad,5,3,2,1.5275757,0.22035146,2.1680856,0.3783451,1.767767,0.4244751,0.507,0.3950697631508771
weasel_nofeats,bad,5,4,2,1.5394975,0.10364775,1.8256282,0.1874346,1.6666666,0.20444404,0.507,0.3928235041882711
weasel_nofeats,bad,5,5,2,1.579812,0.2638906,1.5824655,0.26922113,1.5811388,0.2665725,0.517,0.41121527005216424
weasel_nofeats,bad,5,6,2,1.5706903,0.093111284,1.4549456,0.28785667,1.5075568,0.22904034,0.383,0.23394190996726263
weasel_nofeats,bad,5,7,2,1.6201534,0.13336839,1.317106,0.1696321,1.4433757,0.21568133,0.502,0.3968599919731113
weasel_nofeats,bad,5,8,2,1.753124,0.1957984,1.1577669,0.27036637,1.3867506,0.37897477,0.503,0.3848086072415156
weasel_nofeats,bad,5,9,2,1.7861145,0.2612264,1.0864125,0.16290314,1.336306,0.3922183,0.46,0.3335216611597907
weasel_nofeats,bad,5,10,2,1.9336252,0.26794133,0.9696789,0.44452748,1.2909944,0.60179275,0.526,0.41793071970956613
weasel_nofeats,bad,5,15,2,1.9403538,0.49045262,0.84392744,0.32756191,1.118034,0.6049891,0.583,0.48244727984017094
weasel_nofeats,bad,5,20,2,2.30448,0.3293567,0.67388,0.23128343,1.0,0.69993275,0.742,0.6867854171608958
weasel_nofeats,bad,5,25,2,2.3753402,0.16600007,0.6203771,0.39002,0.91287094,0.7477426,0.635,0.5572386457396022
weasel_nofeats,bad,5,50,2,2.9111416,1.0634427,0.45050567,0.58059514,0.67419994,0.95375407,0.571,0.46784729992657065
weasel_nofeats,bad,5,75,2,3.6198814,0.9324954,0.35495937,0.53692216,0.559017,0.97427255,0.535,0.4242634593525248
weasel_nofeats,bad,5,100,2,0.46084103,0.028115993,0.48930547,0.051558573,0.48795,0.051049873,0.298,0.15821965017573839
weasel_nofeats,random,5,0,2,2.2360675,0.15711194,,,2.2360675,0.15711194,0.961,0.9515625919109836
weasel_nofeats,random,5,1,2,1.7892437,0.35026976,3.30123,0.0,2.0412414,0.647885,0.926,0.9102654029254168
weasel_nofeats,random,5,2,2,1.5091431,0.05724186,2.8415208,0.059005857,1.8898222,0.604671,0.915,0.8984108338656015
weasel_nofeats,random,5,3,2,1.4014608,0.30314475,2.3782773,0.16767603,1.767767,0.5400115,0.916,0.8996854124569519
weasel_nofeats,random,5,4,2,1.420908,0.19235969,1.9738653,0.10370038,1.6666666,0.31754214,0.899,0.8795098304338703
weasel_nofeats,random,5,5,2,1.4399364,0.4636616,1.7223412,0.152581,1.5811388,0.37292045,0.938,0.9250041800983759
weasel_nofeats,random,5,6,2,1.0575056,0.06438242,1.8825995,0.028755099,1.5075568,0.41367084,0.935,0.921003299299994
weasel_nofeats,random,5,7,2,1.5738158,0.6855989,1.3502042,0.22083434,1.4433757,0.48626494,0.963,0.95450253015245
weasel_nofeats,random,5,8,2,1.572383,0.111731075,1.2707301,0.17990577,1.3867505,0.21507259,0.844,0.8248646460492481
weasel_nofeats,random,5,9,2,1.3065642,0.2333723,1.3528296,0.11032058,1.3363062,0.1666324,0.911,0.8963674508475117
weasel_nofeats,random,5,10,2,1.5677913,0.26372808,1.1525961,0.17740043,1.2909944,0.28718117,0.947,0.9369843425612727
weasel_nofeats,random,5,15,2,1.0628555,0.054609094,1.1364268,0.04403853,1.1180339,0.0567007,0.994,0.9925191736158576
weasel_nofeats,random,5,20,2,0.8995514,0.07544651,1.0251123,0.0278588,1.0,0.06543551,0.998,0.9975020804715949
weasel_nofeats,random,5,25,2,0.8230382,0.031787872,0.93083745,0.041964512,0.9128708,0.057008,0.896,0.8782441148627673
weasel_nofeats,random,5,50,2,0.69583714,0.059251096,0.6720361,0.027110348,0.6741999,0.032157835,0.999,0.9987504942020184
weasel_nofeats,random,5,75,2,0.5861732,0.04833315,0.5572065,0.030238727,0.559017,0.032440737,0.969,0.9614774986215084
weasel_nofeats,random,5,100,2,0.48509312,0.031143945,0.48809287,0.027986486,0.48795003,0.028152121,0.996,0.9949935507878983
weasel_nofeats,constant,5,0,2,2.2360675,0.15711194,,,2.2360675,0.15711194,0.961,0.9515625919109836
weasel_nofeats,constant,5,1,2,1.7619612,0.32680744,3.4376428,0.0,2.0412414,0.692091,0.924,0.9101329353841902
weasel_nofeats,constant,5,2,2,1.8170227,0.030345848,2.0718217,0.3522557,1.8898226,0.2221708,0.975,0.9692266529433818
weasel_nofeats,constant,5,3,2,1.83861,0.3866609,1.6496954,0.2728973,1.7677671,0.36018544,0.981,0.9765570902937012
weasel_nofeats,constant,5,4,2,1.9624183,0.102925934,1.2969769,0.14733815,1.6666665,0.35336962,0.989,0.9863530639882369
weasel_nofeats,constant,5,5,2,2.0876663,0.492832,1.0746114,0.16481219,1.5811388,0.62577415,0.998,0.997501976656098
weasel_nofeats,constant,5,6,2,2.1186616,0.3781986,0.99830264,0.17198387,1.5075568,0.6263841,0.999,0.9987503741879126
weasel_nofeats,constant,5,7,2,2.0671792,0.30664346,0.9978017,0.1585918,1.4433756,0.5760222,0.999,0.9987503741879126
weasel_nofeats,constant,5,8,2,2.2943835,0.33011118,0.8194798,0.09851102,1.3867503,0.7501722,0.921,0.9046527800560951
weasel_nofeats,constant,5,9,2,2.2589455,0.50550264,0.82372886,0.1306866,1.3363063,0.7583963,0.928,0.9141598796739056
weasel_nofeats,constant,5,10,2,2.3718543,0.41591582,0.7505644,0.1525564,1.2909943,0.8107445,0.981,0.9765986018632407
weasel_nofeats,constant,5,15,2,2.3669527,0.3432161,0.7017278,0.10093662,1.1180341,0.74633974,0.998,0.9975033036220826
weasel_nofeats,constant,5,20,2,2.722992,0.48193944,0.56925195,0.12320288,0.9999998,0.8948585,1.0,1.0
weasel_nofeats,constant,5,25,2,3.1787636,0.61594945,0.45969242,0.092773736,0.91287094,1.0475012,0.998,0.9975033227812847
weasel_nofeats,constant,5,50,2,3.6728911,1.3503816,0.37433076,0.16002865,0.6741999,1.0432025,0.998,0.9975026775400337
weasel_nofeats,constant,5,75,2,4.4452004,1.2796285,0.2999381,0.13159817,0.559017,1.0608507,0.986,0.9825707150666697
weasel_nofeats,constant,5,100,2,4.6474543,0.76798517,0.27997482,0.16642733,0.48795006,0.9589258,0.994,0.9925279949226874
weasel,bad,5,0,2,2.236068,0.15924856,,,2.236068,0.15924856,0.961,0.9515625919109836
weasel,bad,5,1,2,1.540531,0.2533154,4.5447936,0.0,2.0412414,1.1432536,0.696,0.6293107818989753
weasel,bad,5,2,2,1.4874873,0.23046146,2.8956602,0.07767606,1.8898222,0.66659224,0.746,0.6921837191994081
weasel,bad,5,3,2,1.43736,0.14786698,2.3184452,0.21154065,1.7677671,0.46086258,0.468,0.33697486528709525
weasel,bad,5,4,2,1.4294947,0.14652617,1.9631315,0.21984872,1.6666666,0.3220596,0.41,0.2644909644360135
weasel,bad,5,5,2,1.5899184,0.078339085,1.5723592,0.1799453,1.5811387,0.13905302,0.509,0.39961664215542597
weasel,bad,5,6,2,1.5622989,0.14279392,1.4619384,0.108359404,1.5075568,0.1347964,0.377,0.23075329222940905
weasel,bad,5,7,2,1.631417,0.23977162,1.3090605,0.15653256,1.4433756,0.2520005,0.542,0.4421958454298041
weasel,bad,5,8,2,1.7705412,0.31607,1.1468811,0.38195696,1.3867506,0.46932068,0.524,0.40589803954293796
weasel,bad,5,9,2,1.7999642,0.5922645,1.0787183,0.26907116,1.3363063,0.5396783,0.481,0.3517354337320855
weasel,bad,5,10,2,1.7641885,0.24332078,1.0543973,0.19543217,1.2909943,0.39642632,0.608,0.511255939473588
weasel,bad,5,15,2,2.2120194,0.25025138,0.75337213,0.19955258,1.1180339,0.6666763,0.779,0.7246004724747883
weasel,bad,5,20,2,2.0480742,0.2568952,0.73798156,0.25680897,1.0,0.5835876,0.866,0.8332211722148032
weasel,bad,5,25,2,2.4494357,0.486056,0.6055579,0.30954978,0.91287094,0.7690464,0.693,0.6182910113549961
weasel,bad,5,50,2,2.6602578,0.57458246,0.47559413,0.30586675,0.6741999,0.71379644,0.707,0.6353238801802292
weasel,bad,5,75,2,2.5153592,1.0919561,0.4285942,0.3656555,0.559017,0.6745533,0.7,0.625823162043929
weasel,bad,5,100,2,0.48176852,0.08329321,0.48825905,0.05333011,0.48795003,0.05514478,0.297,0.15678200641673928
weasel,random,5,0,2,2.236068,0.15924856,,,2.236068,0.15924856,0.961,0.9515625919109836
weasel,random,5,1,2,1.8068745,0.19062689,3.2130756,0.0,2.0412414,0.55219674,0.953,0.943412660792795
weasel,random,5,2,2,1.8484852,0.27799526,1.9931651,0.003430605,1.8898222,0.24387749,0.985,0.9813438351684852
weasel,random,5,3,2,1.7677069,0.31247085,1.7678672,0.08190398,1.767767,0.25207016,0.993,0.9912804575399241
weasel,random,5,4,2,1.4297577,0.134106,1.9628029,0.056850016,1.6666666,0.28563106,0.99,0.9875357177587226
weasel,random,5,5,2,1.9245228,0.33988732,1.2377551,0.047917586,1.581139,0.4205023,0.998,0.9975030609040577
weasel,random,5,6,2,1.4756951,0.064730324,1.5341078,0.03029752,1.5075569,0.05701939,0.996,0.9950021859907069
weasel,random,5,7,2,1.4701552,0.32490858,1.4242475,0.044266745,1.4433757,0.21363749,0.996,0.995003951538119
weasel,random,5,8,2,1.1765294,0.1798952,1.5181385,0.053886503,1.3867503,0.20458369,0.883,0.864916139607693
weasel,random,5,9,2,1.3961596,0.19113483,1.3030542,0.031038752,1.3363062,0.12512754,0.942,0.9288793372544728
weasel,random,5,10,2,1.4198472,0.19667473,1.226568,0.04088437,1.2909944,0.14936374,0.988,0.9850247714185997
weasel,random,5,15,2,1.2791044,0.13025257,1.0643439,0.02301411,1.1180341,0.11526732,1.0,1.0
weasel,random,5,20,2,1.3216035,0.12526757,0.91959924,0.023100445,1.0000001,0.17152989,0.999,0.9987504473154323
weasel,random,5,25,2,1.8713934,0.27079833,0.72116643,0.030213965,0.91287094,0.44354904,0.992,0.9900589064797127
weasel,random,5,50,2,0.732396,0.13687332,0.6683802,0.025997508,0.6741999,0.051538594,0.999,0.9987504942020184
weasel,random,5,75,2,0.6919739,0.1420605,0.5501532,0.029504223,0.55901694,0.05706067,0.977,0.9713688153049417
weasel,random,5,100,2,0.6124622,0.085069455,0.48172438,0.026208704,0.48795003,0.042118423,0.998,0.9974966790216525
weasel,constant,5,0,2,2.236068,0.15924856,,,2.236068,0.15924856,0.961,0.9515625919109836
weasel,constant,5,1,2,1.8151617,0.17911844,3.1716406,0.0,2.0412414,0.5313159,0.971,0.9643008900599283
weasel,constant,5,2,2,2.0307858,0.34466043,1.5374136,0.14157438,1.8898222,0.37450504,0.989,0.9862435874695199
weasel,constant,5,3,2,2.084884,0.34378132,1.2392387,0.053978633,1.767767,0.4925078,0.992,0.9900544470778007
weasel,constant,5,4,2,2.129062,0.19982775,1.0886726,0.15385951,1.6666666,0.5476923,0.994,0.9925170255218623
weasel,constant,5,5,2,2.369225,0.47428277,0.7930526,0.061711878,1.5811388,0.8575874,0.999,0.9987503741879126
weasel,constant,5,6,2,2.367988,0.3477154,0.7905307,0.061090432,1.5075569,0.8209413,0.999,0.9987503741879126
weasel,constant,5,7,2,2.4404876,0.47434494,0.73115283,0.12200202,1.4433757,0.9014433,0.999,0.9987503299374441
weasel,constant,5,8,2,2.649749,0.41194603,0.59737635,0.12981978,1.3867505,1.035673,0.924,0.9074714161383076
weasel,constant,5,9,2,2.614041,0.55921865,0.6264534,0.11474079,1.3363062,1.0134865,0.933,0.919889192038453
weasel,constant,5,10,2,2.7639008,0.4252849,0.55454123,0.076150864,1.2909944,1.071859,0.992,0.9900392089836658
weasel,constant,5,15,2,2.6212287,0.2949036,0.61696905,0.096356146,1.118034,0.884253,0.999,0.9987502975516637
weasel,constant,5,20,2,3.1352973,0.44885767,0.46617565,0.106689356,1.0000001,1.0905386,1.0,1.0
weasel,constant,5,25,2,3.6906402,1.160782,0.35731715,0.119430825,0.91287094,1.3340373,0.997,0.996256367933032
weasel,constant,5,50,2,3.6079838,0.5670138,0.3808215,0.1212846,0.6741999,0.95042586,0.999,0.9987500829094418
weasel,constant,5,75,2,4.12929,0.99639136,0.32099882,0.11675025,0.559017,0.96157074,0.985,0.9813474666186215
weasel,constant,5,100,2,4.612399,1.2145205,0.28172758,0.14584133,0.48795003,0.9700782,1.0,1.0
snorkel,bad,5,0,2,0.08607591053194477,8.543868167298933e-05,,,0.08607591053194477,8.543868167298933e-05,0.948,0.9357256675378101
snorkel,bad,5,1,2,0.7438602182503704,0.007878513427915365,0.6254362370407973,0.0,0.7241228880487749,0.04471618084052209,0.973,0.9664755296177739
snorkel,bad,5,2,2,0.7467701079458887,0.0013977066575369145,0.6489666712230511,0.0,0.7188262688822208,0.044198877487015814,0.983,0.9787354345414219
snorkel,bad,5,3,2,0.7342285018723416,0.004045254206041715,0.6719255858827088,0.00034537420709306266,0.7108649083762293,0.030332075168061287,0.995,0.9937687749916245
snorkel,bad,5,4,2,0.7241508626180957,0.0036637860753717154,0.696467258077194,9.375073257216716e-05,0.7118470383776949,0.014024671998105288,0.988,0.9851137162933442
snorkel,bad,5,5,2,0.11274766838282117,0.0001512554872260139,0.11348442893011794,8.262148775616404e-05,0.11311604865646956,0.0003880158403219746,0.61,0.5213370934552315
snorkel,bad,5,6,2,0.701508996651986,0.002728006096133266,0.7419233844694534,0.0009573592614901507,0.7235532081887863,0.020219760536592933,0.184,-0.019589279610432084
snorkel,bad,5,7,2,0.11550917810596413,0.0004028279853688908,0.12260935333099823,0.00046920129495982147,0.119650946987234,0.0035283237864975683,0.213,0.01618011337409673
snorkel,bad,5,8,2,0.11627249372406986,0.0007542657026609528,0.12719679844831536,0.000338972347110082,0.12299514278514402,0.005341889151965878,0.208,0.00997825062743614
snorkel,bad,5,9,2,0.6048283475570985,0.0011419223828989904,0.7351281478274823,0.002080477311358671,0.6885925048737738,0.06246012456367063,0.182,-0.0221122725944842
snorkel,bad,5,10,2,0.12009632369507642,0.0002639764361278196,0.13899574902854428,0.00019610539267884435,0.13269594058405498,0.008912016547569497,0.187,-0.016065996254831894
snorkel,bad,5,15,2,0.5658179458087457,0.0026737234356541133,0.8511598359660107,0.010355586664989345,0.7798243634266944,0.12388892104565813,0.181,-0.02330880798252887
snorkel,bad,5,20,2,0.2016390365495905,0.00033503307754414427,0.3044274324092209,0.0017423090625772687,0.2838697532372948,0.04114515346759097,0.184,-0.019654996480869342
snorkel,bad,5,25,2,0.44383320701750667,0.0016501386716318129,0.9984629696021963,0.005212323675999656,0.9060246758380813,0.20675416528201512,0.186,-0.01725638890547597
snorkel,bad,5,50,2,0.3665623470381846,0.0007277581349739551,0.9880098163967799,0.02534129698820715,0.9315145919096349,0.18028020761787078,0.178,-0.027053124637757477
snorkel,bad,5,75,2,0.2812767700276585,0.0005122789723339306,0.8043872496095681,0.022446702282174418,0.7716928446356988,0.1284766192403319,0.187,-0.016507479277298478
snorkel,bad,5,100,2,0.04556054668981853,0.0008768276697372032,0.9221160577239638,0.026167568763135644,0.8803753191032903,0.18840901446662403,0.182,-0.02217711690383916
snorkel,random,5,0,2,0.08607591053194477,8.543868167298933e-05,,,0.08607591053194477,8.543868167298933e-05,0.948,0.9357256675378101
snorkel,random,5,1,2,0.5927082845272761,0.005913707017633128,0.5035775699226326,0.0,0.5778531654265021,0.03365287644565062,0.987,0.98389935854671
snorkel,random,5,2,2,0.5761899552236928,0.0009707446261982077,0.4813897268490017,0.0003675724201641639,0.5491041756880668,0.04283468616676042,0.99,0.9875751244713086
snorkel,random,5,3,2,0.4855495870596752,0.002510746805232227,0.40924080502469584,0.000362985584057793,0.45693379379655796,0.036996783943960686,0.998,0.9975034480049216
snorkel,random,5,4,2,0.6706910724953691,0.003220086079721881,0.5557132535089344,0.0007240422483066902,0.6195898196125093,0.05718536597984646,0.995,0.9937553603210989
snorkel,random,5,5,2,0.5204210037713942,0.0011064107864880604,0.4382825505193047,0.0005231941325559858,0.47935177714534943,0.04107834361468123,1.0,1.0
snorkel,random,5,6,2,0.5019470791348675,0.001791622943492909,0.42238090967884334,0.0002294281880183036,0.45854735034067245,0.03963712248240969,0.998,0.9975015646513957
snorkel,random,5,7,2,0.5932853962441064,0.0030068762397207727,0.4978063677944151,0.0004892753457053442,0.5375892963151198,0.04711327644132026,1.0,1.0
snorkel,random,5,8,2,0.18894625775203644,0.0015871855517980682,0.16701059127468956,0.00020942745322484078,0.17544738607366914,0.010718353789825769,0.957,0.9462253969776631
snorkel,random,5,9,2,0.07356759017027234,6.662553659443069e-05,0.0684305206913199,9.477855151949322e-05,0.07026518836237435,0.002462959590876051,0.82,0.7923814794056299
snorkel,random,5,10,2,0.5295278841536988,0.001502146656992774,0.4489350559151354,0.0007273437931828213,0.4757993319946566,0.03800636121417252,0.993,0.9912605071709911
snorkel,random,5,15,2,0.11687205962325715,0.00031073651532285463,0.10615856979165494,6.776063420905565e-05,0.10883694224955551,0.004642049115732274,0.994,0.9925235178860642
snorkel,random,5,20,2,0.5985791071868517,0.001342442599674018,0.49624995390925725,0.0007216626343086203,0.5167157845647762,0.040941152471253114,0.999,0.9987504473154323
snorkel,random,5,25,2,0.5812409447084177,0.0007244942706668875,0.48032011366693356,0.0007851375868539194,0.4971402521738476,0.03761896436385252,1.0,1.0
snorkel,random,5,50,2,0.31943244366808854,0.00010398518781091587,0.29362656295613865,0.0003140885056000944,0.2959725521117705,0.007424777265287356,0.809,0.7910967818134268
snorkel,random,5,75,2,0.2744470107135008,0.0022649236949085216,0.19447358850779092,0.00114359229573326,0.19947192739564779,0.019398390594508097,0.203,0.10213513299994763
snorkel,random,5,100,2,0.17109776800691634,0.0026235638701789274,0.16263630416373864,0.0009357860549776298,0.16303923101341378,0.002099705394234785,0.419,0.3270756634674193
snorkel,constant,5,0,2,0.08607591053194477,8.543868167298933e-05,,,0.08607591053194477,8.543868167298933e-05,0.948,0.9357256675378101
snorkel,constant,5,1,2,0.7440082403830856,0.007909698548653806,0.6263009314487871,0.0,0.7243903555607024,0.04445720564539478,0.975,0.9690530006686008
snorkel,constant,5,2,2,0.7471223573663387,0.0013348716341505082,0.6499856721124706,0.0,0.7193690187223764,0.04389638126056669,0.996,0.9949963348152522
snorkel,constant,5,3,2,0.7346516622399623,0.004196033745184983,0.6741842371912155,0.0,0.7119763778466822,0.029461020420001705,1.0,1.0
snorkel,constant,5,4,2,0.11148024421403795,0.000330874973203103,0.10888106032141828,2.0306727656529646e-09,0.11032505137287366,0.001314879984704823,0.999,0.9987501307613874
snorkel,constant,5,5,2,0.7105575917796878,0.001732351183093932,0.7218936875140551,0.0,0.7162256396468715,0.005798903942597131,0.998,0.9975033227812847
snorkel,constant,5,6,2,0.7021524661833075,0.0025779035264256694,0.7448276228613251,0.0,0.7254298243713171,0.021320183505043496,0.464,0.36018804907887014
snorkel,constant,5,7,2,0.6842496436763984,0.004372158399351142,0.7682781588448048,6.156113863161423e-09,0.7332662775246354,0.04152263805188022,0.324,0.15452901174942302
snorkel,constant,5,8,2,0.6638987375890666,0.008152279090603842,0.7914699467965406,3.587653702768783e-09,0.7424040971013585,0.06226952365020713,0.349,0.18894050329510517
snorkel,constant,5,9,2,0.6534230511783425,0.0020351616582018183,0.8132309529211261,6.545530754902284e-09,0.7561567022987035,0.07658280091064629,0.399,0.2850077198637559
snorkel,constant,5,10,2,0.642454687444836,0.0030566430247714617,0.8344123074346461,0.0,0.7704264341047096,0.09050689657211967,0.329,0.16250138244550244
snorkel,constant,5,15,2,0.5696249107352397,0.003319916556949024,0.9334140275774736,0.0,0.842466748366915,0.15753405425144154,0.307,0.1396001699354371
snorkel,constant,5,20,2,0.49227410276337125,0.0015400355131260713,0.997077382290572,5.523247651814444e-09,0.8961167263851317,0.20192248637856827,0.342,0.17914308772601692
snorkel,constant,5,25,2,0.4081169412041027,0.000576602251722339,1.0,0.0,0.9013528235340171,0.22058191796982504,0.42,0.2964661421170051
snorkel,constant,5,50,2,0.20281844836746762,0.0002712198541876816,0.475713551368454,3.7635964876256546e-09,0.45090490564109154,0.07845186878302857,0.448,0.31207149916435667
snorkel,constant,5,75,2,0.25784845433297143,0.0006792705067448146,0.7989259482251455,3.424611676297303e-09,0.7651086048568846,0.1309741177688524,0.308,0.15612467114692674
snorkel,constant,5,100,2,0.00010049999847443539,0.0,0.8223018674333804,5.649442594837651e-09,0.7831494213650516,0.17509506178835543,0.326,0.16224737713229834
flyingsquid,bad,5,0,2,0.9909855377078861,0.004321419407593765,,,0.9909855377078861,0.004321419407593765,0.961,0.95122332624325
flyingsquid,bad,5,1,2,0.97084313725858,0.018235425557450773,0.6922959315808466,0.0,0.9244186029789577,0.10513465589320935,0.96,0.9501876588869597
flyingsquid,bad,5,2,2,0.9670136332593126,0.0030624047807385883,0.7903670759056376,0.0,0.9165431883011197,0.07984274129729726,0.985,0.9812977142582869
flyingsquid,bad,5,3,2,0.942733315398586,0.007073721992083559,0.8488551524517401,0.0005514502927906318,0.9075290042935189,0.04579257619711336,0.999,0.9987503252688096
flyingsquid,bad,5,4,2,0.9230371212750812,0.005161694352891263,0.8868645682652974,0.00013274822237149396,0.9069604310485107,0.01838163509393133,1.0,1.0
flyingsquid,bad,5,5,2,0.9024331657988341,0.0015752562332397631,0.9108997468771165,0.0010515226631877311,0.9066664563379753,0.004440080499783882,0.508,0.38871115268790873
flyingsquid,bad,5,6,2,0.8881716577113299,0.0032919108158913253,0.9283391917802427,0.0010893534442889168,0.9100812217489188,0.0201394441767502,0.248,0.060493235658813066
flyingsquid,bad,5,7,2,0.8706516854928316,0.003828935605298604,0.9365138766623023,0.004382847770092753,0.9090712970083562,0.03273602527904043,0.194,-0.007699004161569505
flyingsquid,bad,5,8,2,0.8528824190886357,0.006844252869395109,0.9444058689513954,0.0032773767883918226,0.9092045420811032,0.04480223515623728,0.187,-0.01605140972266683
flyingsquid,bad,5,9,2,0.8439361414540182,0.0010595999609502788,0.9578862588232647,0.0018435802458192977,0.917189788334248,0.054623720091006606,0.181,-0.023404604624463466
flyingsquid,bad,5,10,2,0.836193265029989,0.0019038932753651025,0.9635029155532184,0.001301471663192403,0.9210663653788085,0.06003381605621774,0.191,-0.006972273324401656
flyingsquid,bad,5,15,2,0.8021605233460603,0.0019290548985398132,0.9715289410603781,0.006599014816925555,0.9291868366317987,0.07356732958955406,0.179,-0.02597339335728296
flyingsquid,bad,5,20,2,0.7803500444834537,0.0008709055334265569,0.9831363102485897,0.003477320141527091,0.9425790570955624,0.08117504686082967,0.181,-0.023504209382066505
flyingsquid,bad,5,25,2,0.7643375154081264,0.0008323965159367479,0.9879797472752679,0.004966729327422886,0.9507060419640775,0.0834704619548963,0.209,0.013818688711044011
flyingsquid,bad,5,50,2,0.7328987120072876,0.00031422244273797195,0.9792350250306967,0.01738856570673098,0.9568408147558414,0.07273163175231924,0.179,-0.025534078765734235
flyingsquid,bad,5,75,2,0.7161058222658453,0.0005189136573532228,0.9848597511739843,0.012664597477095847,0.9680626306172258,0.06620070423994051,0.19,-0.012374151780717067
flyingsquid,bad,5,100,2,0.704884694297351,0.0006746922053877278,0.9942434592949769,0.009489871565117278,0.9804644704855661,0.06231373469031886,0.181,-0.02323638179631287
flyingsquid,random,5,0,2,0.9909855377078861,0.004321419407593765,,,0.9909855377078861,0.004321419407593765,0.961,0.95122332624325
flyingsquid,random,5,1,2,0.9708372858814294,0.018181912932016982,0.6938113616272477,0.0,0.9246662985057323,0.10456713317827633,0.97,0.9627931871199827
flyingsquid,random,5,2,2,0.9750047450096435,0.002664331145209323,0.7233162981351398,0.0011950426603456465,0.9030937601883567,0.11372533953760519,0.989,0.9862736381138818
flyingsquid,random,5,3,2,0.9594251031257361,0.007048846025541827,0.7456295087406456,0.0011740524334021972,0.879251755231327,0.1036557458510183,0.998,0.9974982800675465
flyingsquid,random,5,4,2,0.9488752908793773,0.0047978266297741354,0.7584568883245157,0.001479293028578648,0.8642448897438832,0.09469235443282982,1.0,1.0
flyingsquid,random,5,5,2,0.9347386109389078,0.0021838847089895213,0.7676898330972798,0.0012112661862138283,0.8512142220180937,0.08354305359330243,0.999,0.9987502270928149
flyingsquid,random,5,6,2,0.9276501511805206,0.0031540280158375016,0.774081469477227,0.0005335554138390296,0.8438854157059967,0.07649696818242956,1.0,1.0
flyingsquid,random,5,7,2,0.9154863000992597,0.0037961824135838906,0.779196740438921,0.0009520875280796051,0.8359840569640622,0.06724025880114538,0.999,0.9987487837158078
flyingsquid,random,5,8,2,0.9017354511310035,0.007552531163202501,0.783268276035924,0.0014246821566921265,0.8288325741494162,0.05783559647190962,0.946,0.9326324014030192
flyingsquid,random,5,9,2,0.8983505363310463,0.0014501048731871615,0.7851997371354602,0.0006812666687702547,0.8256107368481697,0.05422672203894953,0.971,0.9637284896272411
flyingsquid,random,5,10,2,0.8936529898020202,0.0016746086567573785,0.787345147484721,0.0011912846057334373,0.8227810949238207,0.050132759940039295,0.99,0.9875040003231121
